id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
793,images/synpic31916.jpg,"no. No dilatation, The gastric bubble is <task_related_visual>normal in size and location under the left hemidiaphragm</task_related_visual>, without evidence of <task_related_visual>stomach dilatation</task_related_visual>.",CLOSED,SIZE,Is the <task_related>stomach dilated</task_related>?,freeform
794,images/synpic47356.jpg,Occipital lobe. The <task_related_visual>enlarged feeding arteries are not clearly discernible</task_related_visual> on this standard axial T2/FLAIR MRI image of the brain; specialized angiographic sequences would be needed.,OPEN,POS,<task_related>Where</task_related> are the <task_related>enlarged feeding arteries located</task_related>?,freeform
796,images/synpic50949.jpg,"Yes. The right kidney is aligned with the <task_related_visual>T12-L3 vertebrae</task_related_visual>, indicating normal positioning within the abdomen.",CLOSED,PRES,Is the <task_related>right kidney</task_related> at its <task_related>normal height</task_related> in the abdomen?,freeform
798,images/synpic60096.jpg,Yes. This is an MRI of the <task_related_visual>brain showing a lesion with irregular borders</task_related_visual> consistent with an infiltrating mass in the <task_related_visual>right cerebral hemisphere</task_related_visual>.,CLOSED,PRES,Is this an <task_related>infiltrating mass</task_related>?,freeform
799,images/synpic24319.jpg,"A bit. The abdominal wall is not visibly distended; the mass appears contained within the <task_related_visual>peritoneal cavity, without bulging the abdominal wall</task_related_visual>.",OPEN,PRES,Is the <task_related>renal mass distending</task_related> the <task_related>abdominal wall</task_related>?,freeform
800,images/synpic41772.jpg,"Yes. Yes, <task_related_visual>Hyperintensities within the small bowel loops</task_related_visual> suggest oral contrast material in the lumen on this abdominal CT scan.",CLOSED,OTHER,Is it <task_related>contrast</task_related> these <task_related>hyperintensities</task_related> in the <task_related>intestines</task_related>?,freeform
801,images/synpic58261.jpg,The posterior horn of the left lateral ventricle. The <task_related_visual>hypodense area indicating the posterior horn of the left lateral ventricle is visible as a dark region near the left side of the image</task_related_visual>.,OPEN,PRES,<task_related>What</task_related> is the <task_related>hypodensity</task_related> in the <task_related>posterior left</task_related>?,freeform
802,images/synpic21410.jpg,The liver. The <task_related_visual>visible mass</task_related_visual> in the image corresponds to the <task_related_visual>liver's expected anatomical location</task_related_visual> on the right side of the abdomen.,OPEN,PRES,<task_related>What</task_related> is this <task_related>mass</task_related> to the <task_related>left</task_related> of the patient?,freeform
803,images/synpic53978.jpg,"No. The MRI shows a <task_related_visual>hyperintense signal in the medulla</task_related_visual>, with no abnormalities in <task_related_visual>adjacent structures</task_related_visual>.",CLOSED,OTHER,Is there <task_related>lesion</task_related> to <task_related>other structures besides the medulla</task_related>?,freeform
804,images/synpic49381.jpg,"Infarcted areas. Multiple areas of <task_related_visual>increased signal intensity within the right cerebral hemisphere</task_related_visual>, compatible with <task_related_visual>infarcted regions on MRI</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> are these <task_related>hyperintensities</task_related> to the right?,freeform
805,images/synpic54795.jpg,No. No cysts are <task_related_visual>visible other than the labeled one</task_related_visual>; brain parenchyma appears <task_related_visual>homogenous without additional cystic areas</task_related_visual>.,CLOSED,PRES,Are there <task_related>any other cysts</task_related> in the image?,freeform
806,images/synpic50949.jpg,No. This is an axial cut of an abdominal CT scan without contrast. The <task_related_visual>left kidney appears homogeneous without evidence of lesions or abnormalities</task_related_visual>.,CLOSED,PRES,Is there <task_related>any lesion</task_related> in the <task_related>left kidney</task_related>?,freeform
807,images/synpic42182.jpg,"Just one. There is <task_related_visual>a single large hypoattenuating lesion</task_related_visual> in the <task_related_visual>right lobe of the liver</task_related_visual>, consistent with a solitary mass.",CLOSED,COUNT,Are there <task_related>multiple</task_related> masses or just a <task_related>single</task_related> big one?,freeform
808,images/synpic50949.jpg,"No. The kidneys appear <task_related_visual>normal in size</task_related_visual>, with no signs of <task_related_visual>parenchymal loss or volume reduction indicative of atrophy</task_related_visual>.",CLOSED,SIZE,<task_related>Are</task_related> the <task_related>kidneys atrophied</task_related>?,freeform
810,images/synpic21902.jpg,"Fat accumulations. Low-density lesions are <task_related_visual>visible within the liver</task_related_visual>, consistent with <task_related_visual>fatty infiltration</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> are these <task_related>hypodensities</task_related> in the <task_related>liver</task_related>?,freeform
812,images/synpic54795.jpg,"Right <task_related_visual>frontal lobe</task_related_visual>. The cyst is in the right hemisphere, showing a <task_related_visual>hypodense area suggestive of a cystic lesion</task_related_visual>, within the frontal lobe on the CT scan.",OPEN,POS,In <task_related>which lobe</task_related> is the <task_related>cyst</task_related>?,freeform
815,images/synpic47737.jpg,"No. The cerebellum is <task_related_visual>not visible</task_related_visual>; this is a supratentorial axial MRI of the brain, showing <task_related_visual>cerebral hemispheres</task_related_visual> but not the infratentorial structures.",CLOSED,PRES,Is it <task_related>possible</task_related> to see the <task_related>cerebellum</task_related>?,freeform
816,images/synpic53978.jpg,"No. The image is an MRI, showing <task_related_visual>characteristic brain tissue contrasts</task_related_visual> and <task_related_visual>lack of bone detailing typical of MRIs</task_related_visual>.",CLOSED,MODALITY,<task_related>Is this a CT image</task_related>?,freeform
817,images/synpic31916.jpg,Scoliosis. The <task_related_visual>vertebral column exhibits lateral curvature</task_related_visual> consistent with <task_related_visual>scoliosis</task_related_visual>.,OPEN,OTHER,<task_related>How do we call</task_related> these <task_related>wide undulations along</task_related> the <task_related>vertebral column</task_related>?,freeform
818,images/synpic24538.jpg,Right. The trachea is deviated to the <task_related_visual>right</task_related_visual>. This is visible as a <task_related_visual>shift of the tracheal air column towards the right side of the chest X-ray</task_related_visual>.,OPEN,POS,To which <task_related>side</task_related> is the <task_related>trachea deviated</task_related>?,freeform
819,images/synpic42182.jpg,No. The <task_related_visual>left kidney appears normal with expected density and contour</task_related_visual>. There is no visible evidence of pathology affecting the left kidney.,CLOSED,PRES,Is the <task_related>left kidney</task_related> affected?,freeform
820,images/synpic49381.jpg,"No. The ventricles and sulci are of <task_related_visual>normal size</task_related_visual>, indicating <task_related_visual>no atrophy</task_related_visual>.",CLOSED,SIZE,Is the <task_related>brain</task_related> <task_related>atrophied or shrunk</task_related>?,freeform
822,images/synpic39240.jpg,"No. <task_related_visual>Continuous cortical bone around the skull with no evidence of discontinuity or bony step-offs</task_related_visual>, indicating absence of fracture.",CLOSED,PRES,<task_related>Are there fractures</task_related> on the <task_related>skull</task_related>?,freeform
823,images/synpic53978.jpg,No. The cranial suture lines appear intact without evidence of <task_related_visual>fractures or lesions</task_related_visual> on this MRI image.,CLOSED,PRES,<task_related>Is there</task_related> any <task_related>lesion to bone structures</task_related>?,freeform
824,images/synpic33226.jpg,"Yes. The <task_related_visual>cardiac silhouette</task_related_visual> appears within <task_related_visual>normal limits</task_related_visual>, not exceeding the expected 50% width of the thorax on a PA view.",CLOSED,SIZE,Is the <task_related>heart</task_related> a <task_related>normal size</task_related>?,freeform
825,images/synpic33226.jpg,"Yes. The heart size appears within normal limits, with a <task_related_visual>cardiothoracic ratio of less than 50%</task_related_visual>.",CLOSED,SIZE,Is/Are the <task_related>heart size</task_related> normal?,frame
826,images/synpic33226.jpg,"Yes. The provided image is a chest X-ray showing a normal heart size, evidenced by the <task_related_visual>cardiothoracic ratio being less than 50%</task_related_visual>.",CLOSED,SIZE,Is the <task_related>heart size</task_related> normal?,para
827,images/synpic33226.jpg,"Yes. The <task_related_visual>cardiac silhouette falls within normal limits for size</task_related_visual>, without any signs of cardiomegaly or abnormal enlargement.",CLOSED,SIZE,Is/Are the <task_related>heart size</task_related> normal?,frame
828,images/synpic50943.jpg,"No. The chest X-ray shows <task_related_visual>diffuse bilateral opacities,</task_related_visual> <task_related_visual>no discrete mass visible.</task_related_visual> Extensive bilateral opacities obscure lung detail, not consistent with a pulmonary mass.",CLOSED,PRES,<task_related>Can a pulmonary mass be appreciated?</task_related>,para
